Bacterium_strain | Antibiotic | Year | Country | Resistance percent (DEFAULT SET TO 1)
Enterococci | Gentamicin | 2015 | Greece  | 13.3
Enterococci | Gentamicin | 2015 | Iceland  | 14.3
Enterococci | Gentamicin | 2015 | Luxembourg  | 14.3
Enterococci | Gentamicin | 2015 | Netherlands  | 23.0
Enterococci | Gentamicin | 2015 | Denmark  | 25.4
Enterococci | Gentamicin | 2015 | Estonia  | 26.9
Enterococci | Gentamicin | 2015 | Malta  | 27.6
Enterococci | Gentamicin | 2015 | Ireland  | 28.0
Enterococci | Gentamicin | 2015 | Germany  | 31.1
Enterococci | Gentamicin | 2015 | Slovenia  | 32.3
Enterococci | Gentamicin | 2015 | Portugal  | 33.3
Enterococci | Gentamicin | 2015 | Austria  | 33.7
Enterococci | Gentamicin | 2015 | Croatia  | 35.5
Enterococci | Gentamicin | 2015 | Latvia  | 36.2
Enterococci | Gentamicin | 2015 | CzechRepublic  | 38.8
Enterococci | Gentamicin | 2015 | Spain  | 40.0
Enterococci | Gentamicin | 2015 | Bulgaria  | 42.0
Enterococci | Gentamicin | 2015 | Lithuania  | 44.4
Enterococci | Gentamicin | 2015 | Hungary  | 45.5
Enterococci | Gentamicin | 2015 | Poland  | 46.4
Enterococci | Gentamicin | 2015 | Italy  | 47.8
Enterococci | Gentamicin | 2015 | SlovakRepublic  | 49.1
Enterococci | Gentamicin | 2015 | Finland | 1
Enterococci | Gentamicin | 2015 | Romania | 1
Enterococci | Gentamicin | 2015 | UnitedKingdom | 1
Enterococci | Vancomycin | 2012 | Estonia  | 0.0
Enterococci | Vancomycin | 2012 | Iceland  | 0.0
Enterococci | Vancomycin | 2012 | Luxembourg  | 0.0
Enterococci | Vancomycin | 2012 | Norway  | 0.6
Enterococci | Vancomycin | 2012 | Sweden  | 0.0
Enterococci | Vancomycin | 2012 | Finland  | 0.7
Enterococci | Vancomycin | 2012 | Belgium  | 1.4
Enterococci | Vancomycin | 2012 | France  | 0.8
Enterococci | Vancomycin | 2012 | Netherlands  | 0.0
Enterococci | Vancomycin | 2012 | Spain  | 1.5
Enterococci | Vancomycin | 2012 | Austria  | 3.2
Enterococci | Vancomycin | 2012 | Denmark  | 2.0
Enterococci | Vancomycin | 2012 | Slovenia  | 0.0
Enterococci | Vancomycin | 2012 | CzechRepublic  | 11.5
Enterococci | Vancomycin | 2012 | Germany  | 16.2
Enterococci | Vancomycin | 2012 | Italy  | 6.0
Enterococci | Vancomycin | 2012 | Bulgaria  | 0.0
Enterococci | Vancomycin | 2012 | Slovakia  | 4.9
Enterococci | Vancomycin | 2012 | Hungary  | 3.5
Enterococci | Vancomycin | 2012 | UnitedKingdom  | 13.3
Enterococci | Vancomycin | 2012 | Lithuania  | 5.4
Enterococci | Vancomycin | 2012 | Latvia  | 5.6
Enterococci | Vancomycin | 2012 | Poland  | 8.3
Enterococci | Vancomycin | 2012 | Greece  | 17.2
Enterococci | Vancomycin | 2012 | Portugal  | 23.3
Enterococci | Vancomycin | 2012 | Romania  | 2.9
Enterococci | Vancomycin | 2012 | Croatia  | 0.0
Enterococci | Vancomycin | 2012 | Cyprus  | 10.3
Enterococci | Vancomycin | 2012 | Ireland  | 44.0
Enterococci | Vancomycin | 2012 | Malta | 1
Enterococci | Vancomycin | 2013 | Estonia  | 0.0
Enterococci | Vancomycin | 2013 | Iceland  | 5.9
Enterococci | Vancomycin | 2013 | Luxembourg  | 5.3
Enterococci | Vancomycin | 2013 | Norway  | 2.4
Enterococci | Vancomycin | 2013 | Sweden  | 0.0
Enterococci | Vancomycin | 2013 | Finland  | 0.3
Enterococci | Vancomycin | 2013 | Belgium  | 1.7
Enterococci | Vancomycin | 2013 | France  | 0.1
Enterococci | Vancomycin | 2013 | Netherlands  | 0.5
Enterococci | Vancomycin | 2013 | Spain  | 0.9
Enterococci | Vancomycin | 2013 | Austria  | 5.9
Enterococci | Vancomycin | 2013 | Denmark  | 3.4
Enterococci | Vancomycin | 2013 | Slovenia  | 1.0
Enterococci | Vancomycin | 2013 | CzechRepublic  | 9.0
Enterococci | Vancomycin | 2013 | Germany  | 14.6
Enterococci | Vancomycin | 2013 | Italy  | 4.4
Enterococci | Vancomycin | 2013 | Bulgaria  | 2.3
Enterococci | Vancomycin | 2013 | Slovakia  | 7.6
Enterococci | Vancomycin | 2013 | Hungary  | 7.1
Enterococci | Vancomycin | 2013 | UnitedKingdom  | 23.3
Enterococci | Vancomycin | 2013 | Lithuania  | 0.0
Enterococci | Vancomycin | 2013 | Latvia  | 12.0
Enterococci | Vancomycin | 2013 | Poland  | 12.7
Enterococci | Vancomycin | 2013 | Greece  | 21.2
Enterococci | Vancomycin | 2013 | Portugal  | 22.0
Enterococci | Vancomycin | 2013 | Romania  | 11.1
Enterococci | Vancomycin | 2013 | Croatia  | 6.8
Enterococci | Vancomycin | 2013 | Cyprus  | 23.3
Enterococci | Vancomycin | 2013 | Ireland  | 42.7
Enterococci | Vancomycin | 2013 | Malta  | 0.0
Enterococci | Vancomycin | 2014 | Estonia  | 0.0
Enterococci | Vancomycin | 2014 | Iceland  | 0.0
Enterococci | Vancomycin | 2014 | Luxembourg  | 3.2
Enterococci | Vancomycin | 2014 | Norway  | 1.8
Enterococci | Vancomycin | 2014 | Sweden  | 0.4
Enterococci | Vancomycin | 2014 | Finland  | 0.0
Enterococci | Vancomycin | 2014 | Belgium  | 3.1
Enterococci | Vancomycin | 2014 | France  | 0.5
Enterococci | Vancomycin | 2014 | Netherlands  | 1.1
Enterococci | Vancomycin | 2014 | Spain  | 2.4
Enterococci | Vancomycin | 2014 | Austria  | 4.4
Enterococci | Vancomycin | 2014 | Denmark  | 4.5
Enterococci | Vancomycin | 2014 | Slovenia  | 1.7
Enterococci | Vancomycin | 2014 | CzechRepublic  | 4.4
Enterococci | Vancomycin | 2014 | Germany  | 9.1
Enterococci | Vancomycin | 2014 | Italy  | 8.5
Enterococci | Vancomycin | 2014 | Bulgaria  | 13.3
Enterococci | Vancomycin | 2014 | Slovakia  | 10.1
Enterococci | Vancomycin | 2014 | Hungary  | 8.5
Enterococci | Vancomycin | 2014 | UnitedKingdom  | 21.3
Enterococci | Vancomycin | 2014 | Lithuania  | 4.5
Enterococci | Vancomycin | 2014 | Latvia  | 13.3
Enterococci | Vancomycin | 2014 | Poland  | 21.4
Enterococci | Vancomycin | 2014 | Greece  | 26.9
Enterococci | Vancomycin | 2014 | Portugal  | 20.1
Enterococci | Vancomycin | 2014 | Romania  | 25.0
Enterococci | Vancomycin | 2014 | Croatia  | 10.4
Enterococci | Vancomycin | 2014 | Cyprus  | 40.0
Enterococci | Vancomycin | 2014 | Ireland  | 45.1
Enterococci | Vancomycin | 2014 | Malta  | 0.0
Enterococci | Vancomycin | 2015 | Estonia  | 0.0
Enterococci | Vancomycin | 2015 | Iceland  | 0.0
Enterococci | Vancomycin | 2015 | Luxembourg  | 0.0
Enterococci | Vancomycin | 2015 | Norway  | 0.0
Enterococci | Vancomycin | 2015 | Sweden  | 0.0
Enterococci | Vancomycin | 2015 | Finland  | 0.3
Enterococci | Vancomycin | 2015 | Belgium  | 0.6
Enterococci | Vancomycin | 2015 | France  | 0.8
Enterococci | Vancomycin | 2015 | Netherlands  | 1.4
Enterococci | Vancomycin | 2015 | Spain  | 2.5
Enterococci | Vancomycin | 2015 | Austria  | 3.1
Enterococci | Vancomycin | 2015 | Denmark  | 3.2
Enterococci | Vancomycin | 2015 | Slovenia  | 4.8
Enterococci | Vancomycin | 2015 | CzechRepublic  | 9.6
Enterococci | Vancomycin | 2015 | Germany  | 10.2
Enterococci | Vancomycin | 2015 | Italy  | 11.2
Enterococci | Vancomycin | 2015 | Bulgaria  | 14.6
Enterococci | Vancomycin | 2015 | Slovakia  | 14.7
Enterococci | Vancomycin | 2015 | Hungary  | 16.7
Enterococci | Vancomycin | 2015 | UnitedKingdom  | 17.0
Enterococci | Vancomycin | 2015 | Lithuania  | 17.3
Enterococci | Vancomycin | 2015 | Latvia  | 17.6
Enterococci | Vancomycin | 2015 | Poland  | 17.7
Enterococci | Vancomycin | 2015 | Greece  | 19.7
Enterococci | Vancomycin | 2015 | Portugal  | 20.3
Enterococci | Vancomycin | 2015 | Romania  | 25.0
Enterococci | Vancomycin | 2015 | Croatia  | 25.8
Enterococci | Vancomycin | 2015 | Cyprus  | 28.6
Enterococci | Vancomycin | 2015 | Ireland  | 45.8
Enterococci | Vancomycin | 2015 | Malta | 1
Klebsiella | Fluoroquinolones | 2012 | Iceland  | 7.1
Klebsiella | Fluoroquinolones | 2012 | Finland  | 2.1
Klebsiella | Fluoroquinolones | 2012 | Sweden  | 3.7
Klebsiella | Fluoroquinolones | 2012 | Norway  | 4.0
Klebsiella | Fluoroquinolones | 2012 | Denmark  | 8.8
Klebsiella | Fluoroquinolones | 2012 | Netherlands  | 5.4
Klebsiella | Fluoroquinolones | 2012 | Germany  | 13.7
Klebsiella | Fluoroquinolones | 2012 | Austria  | 15.4
Klebsiella | Fluoroquinolones | 2012 | UnitedKingdom  | 7.4
Klebsiella | Fluoroquinolones | 2012 | Ireland  | 7.4
Klebsiella | Fluoroquinolones | 2012 | Luxembourg  | 32.0
Klebsiella | Fluoroquinolones | 2012 | Spain  | 16.5
Klebsiella | Fluoroquinolones | 2012 | Belgium  | 17.3
Klebsiella | Fluoroquinolones | 2012 | Slovenia  | 33.1
Klebsiella | Fluoroquinolones | 2012 | Malta  | 26.3
Klebsiella | Fluoroquinolones | 2012 | France  | 24.4
Klebsiella | Fluoroquinolones | 2012 | Estonia  | 17.2
Klebsiella | Fluoroquinolones | 2012 | Hungary  | 41.6
Klebsiella | Fluoroquinolones | 2012 | Cyprus  | 21.5
Klebsiella | Fluoroquinolones | 2012 | Bulgaria  | 47.2
Klebsiella | Fluoroquinolones | 2012 | Portugal  | 35.8
Klebsiella | Fluoroquinolones | 2012 | Latvia  | 46.2
Klebsiella | Fluoroquinolones | 2012 | Lithuania  | 55.4
Klebsiella | Fluoroquinolones | 2012 | Croatia  | 42.9
Klebsiella | Fluoroquinolones | 2012 | CzechRepublic  | 50.4
Klebsiella | Fluoroquinolones | 2012 | Italy  | 49.9
Klebsiella | Fluoroquinolones | 2012 | Romania  | 50.0
Klebsiella | Fluoroquinolones | 2012 | Poland  | 60.2
Klebsiella | Fluoroquinolones | 2012 | Greece  | 69.7
Klebsiella | Fluoroquinolones | 2012 | Slovakia  | 66.8
Klebsiella | Fluoroquinolones | 2013 | Iceland  | 0.0
Klebsiella | Fluoroquinolones | 2013 | Finland  | 2.6
Klebsiella | Fluoroquinolones | 2013 | Sweden  | 3.9
Klebsiella | Fluoroquinolones | 2013 | Norway  | 4.9
Klebsiella | Fluoroquinolones | 2013 | Denmark  | 8.9
Klebsiella | Fluoroquinolones | 2013 | Netherlands  | 6.1
Klebsiella | Fluoroquinolones | 2013 | Germany  | 15.1
Klebsiella | Fluoroquinolones | 2013 | Austria  | 15.8
Klebsiella | Fluoroquinolones | 2013 | UnitedKingdom  | 8.7
Klebsiella | Fluoroquinolones | 2013 | Ireland  | 14.6
Klebsiella | Fluoroquinolones | 2013 | Luxembourg  | 22.6
Klebsiella | Fluoroquinolones | 2013 | Spain  | 21.8
Klebsiella | Fluoroquinolones | 2013 | Belgium  | 22.2
Klebsiella | Fluoroquinolones | 2013 | Slovenia  | 32.7
Klebsiella | Fluoroquinolones | 2013 | Malta  | 27.5
Klebsiella | Fluoroquinolones | 2013 | France  | 29.4
Klebsiella | Fluoroquinolones | 2013 | Estonia  | 26.7
Klebsiella | Fluoroquinolones | 2013 | Hungary  | 37.7
Klebsiella | Fluoroquinolones | 2013 | Cyprus  | 23.5
Klebsiella | Fluoroquinolones | 2013 | Bulgaria  | 45.7
Klebsiella | Fluoroquinolones | 2013 | Portugal  | 35.7
Klebsiella | Fluoroquinolones | 2013 | Latvia  | 43.2
Klebsiella | Fluoroquinolones | 2013 | Lithuania  | 45.1
Klebsiella | Fluoroquinolones | 2013 | Croatia  | 43.2
Klebsiella | Fluoroquinolones | 2013 | CzechRepublic  | 47.7
Klebsiella | Fluoroquinolones | 2013 | Italy  | 54.4
Klebsiella | Fluoroquinolones | 2013 | Romania  | 51.6
Klebsiella | Fluoroquinolones | 2013 | Poland  | 70.1
Klebsiella | Fluoroquinolones | 2013 | Greece  | 67.6
Klebsiella | Fluoroquinolones | 2013 | Slovakia  | 66.9
Klebsiella | Fluoroquinolones | 2014 | Iceland  | 3.6
Klebsiella | Fluoroquinolones | 2014 | Finland  | 4.6
Klebsiella | Fluoroquinolones | 2014 | Sweden  | 4.1
Klebsiella | Fluoroquinolones | 2014 | Norway  | 6.2
Klebsiella | Fluoroquinolones | 2014 | Denmark  | 6.9
Klebsiella | Fluoroquinolones | 2014 | Netherlands  | 4.7
Klebsiella | Fluoroquinolones | 2014 | Germany  | 12.7
Klebsiella | Fluoroquinolones | 2014 | Austria  | 10.4
Klebsiella | Fluoroquinolones | 2014 | UnitedKingdom  | 7.7
Klebsiella | Fluoroquinolones | 2014 | Ireland  | 13.5
Klebsiella | Fluoroquinolones | 2014 | Luxembourg  | 31.8
Klebsiella | Fluoroquinolones | 2014 | Spain  | 18.6
Klebsiella | Fluoroquinolones | 2014 | Belgium  | 18.2
Klebsiella | Fluoroquinolones | 2014 | Slovenia  | 32.6
Klebsiella | Fluoroquinolones | 2014 | Malta  | 33.7
Klebsiella | Fluoroquinolones | 2014 | France  | 31.0
Klebsiella | Fluoroquinolones | 2014 | Estonia  | 21.8
Klebsiella | Fluoroquinolones | 2014 | Hungary  | 34.9
Klebsiella | Fluoroquinolones | 2014 | Cyprus  | 26.3
Klebsiella | Fluoroquinolones | 2014 | Bulgaria  | 50.3
Klebsiella | Fluoroquinolones | 2014 | Portugal  | 36.5
Klebsiella | Fluoroquinolones | 2014 | Latvia  | 44.8
Klebsiella | Fluoroquinolones | 2014 | Lithuania  | 45.5
Klebsiella | Fluoroquinolones | 2014 | Croatia  | 44.8
Klebsiella | Fluoroquinolones | 2014 | CzechRepublic  | 48.0
Klebsiella | Fluoroquinolones | 2014 | Italy  | 55.7
Klebsiella | Fluoroquinolones | 2014 | Romania  | 66.5
Klebsiella | Fluoroquinolones | 2014 | Poland  | 67.9
Klebsiella | Fluoroquinolones | 2014 | Greece  | 67.6
Klebsiella | Fluoroquinolones | 2014 | Slovakia  | 70.8
Klebsiella | Fluoroquinolones | 2015 | Iceland  | 2.9
Klebsiella | Fluoroquinolones | 2015 | Finland  | 3.3
Klebsiella | Fluoroquinolones | 2015 | Sweden  | 4.5
Klebsiella | Fluoroquinolones | 2015 | Norway  | 5.0
Klebsiella | Fluoroquinolones | 2015 | Denmark  | 5.3
Klebsiella | Fluoroquinolones | 2015 | Netherlands  | 6.8
Klebsiella | Fluoroquinolones | 2015 | Germany  | 9.6
Klebsiella | Fluoroquinolones | 2015 | Austria  | 11.7
Klebsiella | Fluoroquinolones | 2015 | UnitedKingdom  | 13.3
Klebsiella | Fluoroquinolones | 2015 | Ireland  | 17.0
Klebsiella | Fluoroquinolones | 2015 | Luxembourg  | 20.0
Klebsiella | Fluoroquinolones | 2015 | Spain  | 21.6
Klebsiella | Fluoroquinolones | 2015 | Belgium  | 22.7
Klebsiella | Fluoroquinolones | 2015 | Slovenia  | 24.5
Klebsiella | Fluoroquinolones | 2015 | Malta  | 26.1
Klebsiella | Fluoroquinolones | 2015 | France  | 30.7
Klebsiella | Fluoroquinolones | 2015 | Estonia  | 33.9
Klebsiella | Fluoroquinolones | 2015 | Hungary  | 36.7
Klebsiella | Fluoroquinolones | 2015 | Cyprus  | 37.1
Klebsiella | Fluoroquinolones | 2015 | Bulgaria  | 37.5
Klebsiella | Fluoroquinolones | 2015 | Portugal  | 38.6
Klebsiella | Fluoroquinolones | 2015 | Latvia  | 42.0
Klebsiella | Fluoroquinolones | 2015 | Lithuania  | 45.8
Klebsiella | Fluoroquinolones | 2015 | Croatia  | 48.7
Klebsiella | Fluoroquinolones | 2015 | CzechRepublic  | 48.9
Klebsiella | Fluoroquinolones | 2015 | Italy  | 53.7
Klebsiella | Fluoroquinolones | 2015 | Romania  | 61.4
Klebsiella | Fluoroquinolones | 2015 | Poland  | 63.9
Klebsiella | Fluoroquinolones | 2015 | Greece  | 66.4
Klebsiella | Fluoroquinolones | 2015 | Slovakia  | 70.0
Klebsiella | Third-Generation Cephalosporins | 2012 | Iceland  | 21.4
Klebsiella | Third-Generation Cephalosporins | 2012 | Finland  | 1.7
Klebsiella | Third-Generation Cephalosporins | 2012 | Sweden  | 2.9
Klebsiella | Third-Generation Cephalosporins | 2012 | Norway  | 3.2
Klebsiella | Third-Generation Cephalosporins | 2012 | Denmark  | 10.5
Klebsiella | Third-Generation Cephalosporins | 2012 | Austria  | 11.8
Klebsiella | Third-Generation Cephalosporins | 2012 | Netherlands  | 6.7
Klebsiella | Third-Generation Cephalosporins | 2012 | Germany  | 13.0
Klebsiella | Third-Generation Cephalosporins | 2012 | UnitedKingdom  | 11.8
Klebsiella | Third-Generation Cephalosporins | 2012 | Ireland  | 9.5
Klebsiella | Third-Generation Cephalosporins | 2012 | Malta  | 26.3
Klebsiella | Third-Generation Cephalosporins | 2012 | Belgium  | 16.5
Klebsiella | Third-Generation Cephalosporins | 2012 | Spain  | 16.7
Klebsiella | Third-Generation Cephalosporins | 2012 | Slovenia  | 28.3
Klebsiella | Third-Generation Cephalosporins | 2012 | Estonia  | 17.8
Klebsiella | Third-Generation Cephalosporins | 2012 | Luxembourg  | 34.0
Klebsiella | Third-Generation Cephalosporins | 2012 | France  | 22.6
Klebsiella | Third-Generation Cephalosporins | 2012 | Hungary  | 43.0
Klebsiella | Third-Generation Cephalosporins | 2012 | Portugal  | 38.7
Klebsiella | Third-Generation Cephalosporins | 2012 | Cyprus  | 23.1
Klebsiella | Third-Generation Cephalosporins | 2012 | Croatia  | 52.1
Klebsiella | Third-Generation Cephalosporins | 2012 | Latvia  | 62.8
Klebsiella | Third-Generation Cephalosporins | 2012 | Lithuania  | 64.0
Klebsiella | Third-Generation Cephalosporins | 2012 | CzechRepublic  | 51.2
Klebsiella | Third-Generation Cephalosporins | 2012 | Italy  | 47.9
Klebsiella | Third-Generation Cephalosporins | 2012 | Poland  | 60.5
Klebsiella | Third-Generation Cephalosporins | 2012 | SlovakRepublic  | 62.7
Klebsiella | Third-Generation Cephalosporins | 2012 | Greece  | 70.9
Klebsiella | Third-Generation Cephalosporins | 2012 | Romania  | 60.8
Klebsiella | Third-Generation Cephalosporins | 2012 | Bulgaria  | 74.8
Klebsiella | Third-Generation Cephalosporins | 2013 | Iceland  | 0.0
Klebsiella | Third-Generation Cephalosporins | 2013 | Finland  | 2.2
Klebsiella | Third-Generation Cephalosporins | 2013 | Sweden  | 3.6
Klebsiella | Third-Generation Cephalosporins | 2013 | Norway  | 4.0
Klebsiella | Third-Generation Cephalosporins | 2013 | Denmark  | 11.5
Klebsiella | Third-Generation Cephalosporins | 2013 | Austria  | 10.7
Klebsiella | Third-Generation Cephalosporins | 2013 | Netherlands  | 7.5
Klebsiella | Third-Generation Cephalosporins | 2013 | Germany  | 16.1
Klebsiella | Third-Generation Cephalosporins | 2013 | UnitedKingdom  | 13.6
Klebsiella | Third-Generation Cephalosporins | 2013 | Ireland  | 19.3
Klebsiella | Third-Generation Cephalosporins | 2013 | Malta  | 27.5
Klebsiella | Third-Generation Cephalosporins | 2013 | Belgium  | 15.3
Klebsiella | Third-Generation Cephalosporins | 2013 | Spain  | 19.8
Klebsiella | Third-Generation Cephalosporins | 2013 | Slovenia  | 29.0
Klebsiella | Third-Generation Cephalosporins | 2013 | Estonia  | 23.3
Klebsiella | Third-Generation Cephalosporins | 2013 | Luxembourg  | 34.0
Klebsiella | Third-Generation Cephalosporins | 2013 | France  | 28.0
Klebsiella | Third-Generation Cephalosporins | 2013 | Hungary  | 37.3
Klebsiella | Third-Generation Cephalosporins | 2013 | Portugal  | 37.0
Klebsiella | Third-Generation Cephalosporins | 2013 | Cyprus  | 30.9
Klebsiella | Third-Generation Cephalosporins | 2013 | Croatia  | 50.0
Klebsiella | Third-Generation Cephalosporins | 2013 | Latvia  | 66.3
Klebsiella | Third-Generation Cephalosporins | 2013 | Lithuania  | 44.1
Klebsiella | Third-Generation Cephalosporins | 2013 | CzechRepublic  | 52.0
Klebsiella | Third-Generation Cephalosporins | 2013 | Italy  | 55.1
Klebsiella | Third-Generation Cephalosporins | 2013 | Poland  | 65.2
Klebsiella | Third-Generation Cephalosporins | 2013 | SlovakRepublic  | 66.4
Klebsiella | Third-Generation Cephalosporins | 2013 | Greece  | 70.1
Klebsiella | Third-Generation Cephalosporins | 2013 | Romania  | 67.3
Klebsiella | Third-Generation Cephalosporins | 2013 | Bulgaria  | 69.6
Klebsiella | Third-Generation Cephalosporins | 2014 | Iceland  | 0.0
Klebsiella | Third-Generation Cephalosporins | 2014 | Finland  | 2.4
Klebsiella | Third-Generation Cephalosporins | 2014 | Sweden  | 4.5
Klebsiella | Third-Generation Cephalosporins | 2014 | Norway  | 5.9
Klebsiella | Third-Generation Cephalosporins | 2014 | Denmark  | 7.6
Klebsiella | Third-Generation Cephalosporins | 2014 | Austria  | 8.2
Klebsiella | Third-Generation Cephalosporins | 2014 | Netherlands  | 5.5
Klebsiella | Third-Generation Cephalosporins | 2014 | Germany  | 12.7
Klebsiella | Third-Generation Cephalosporins | 2014 | UnitedKingdom  | 9.3
Klebsiella | Third-Generation Cephalosporins | 2014 | Ireland  | 11.6
Klebsiella | Third-Generation Cephalosporins | 2014 | Malta  | 29.7
Klebsiella | Third-Generation Cephalosporins | 2014 | Belgium  | 16.3
Klebsiella | Third-Generation Cephalosporins | 2014 | Spain  | 18.0
Klebsiella | Third-Generation Cephalosporins | 2014 | Slovenia  | 26.6
Klebsiella | Third-Generation Cephalosporins | 2014 | Estonia  | 20.7
Klebsiella | Third-Generation Cephalosporins | 2014 | Luxembourg  | 34.8
Klebsiella | Third-Generation Cephalosporins | 2014 | France  | 29.6
Klebsiella | Third-Generation Cephalosporins | 2014 | Hungary  | 35.6
Klebsiella | Third-Generation Cephalosporins | 2014 | Portugal  | 40.9
Klebsiella | Third-Generation Cephalosporins | 2014 | Cyprus  | 32.5
Klebsiella | Third-Generation Cephalosporins | 2014 | Croatia  | 47.9
Klebsiella | Third-Generation Cephalosporins | 2014 | Latvia  | 52.9
Klebsiella | Third-Generation Cephalosporins | 2014 | Lithuania  | 52.6
Klebsiella | Third-Generation Cephalosporins | 2014 | CzechRepublic  | 52.9
Klebsiella | Third-Generation Cephalosporins | 2014 | Italy  | 56.5
Klebsiella | Third-Generation Cephalosporins | 2014 | Poland  | 68.2
Klebsiella | Third-Generation Cephalosporins | 2014 | SlovakRepublic  | 69.4
Klebsiella | Third-Generation Cephalosporins | 2014 | Greece  | 72.5
Klebsiella | Third-Generation Cephalosporins | 2014 | Romania  | 73.8
